"","V1","ave_sentiment"
"1","['petit', 'referendum', 'unit', 'kingdom', 'abolish', 'act']",0
"2","['reopen', 'mask', 'mask', 'reopen', 'mauritiu']",0
"3","['im', 'strong', 'opinion', 'gladysberejiklian', 'advis', 'expert', 'number', 'explod']",0
"4","['updat', 'figur', 'show', 'state', 'biggest', 'jump', 'hospit', 'rate', 'pa']",0
"5","['fda', 'weigh', 'dose', 'moderna', 'booster', 'wall', 'street', 'journal']",0
"6","['u', 'surpass', 'coronavirusrel', 'death', 'friday', 'accord', 'reuter', 'talli', 'offici', 'roll', 'boo']",0
"7","['oversight', 'account', 'fund', 'use', 'pet', 'project', 'relief']",0
"8","['u', 'reach', 'death', 'delta', 'variant', 'hit', 'unvaccin', 'nation']",0
"9","['mit', 'train', 'engineerexecut', 'director', 'earli', 'treatment', 'fund', 'testifi']",0
"10","['ten', 'day', 'quarantin', 'uk', 'travel', 'india', 'irrespect', 'vaccin', 'statu', 'came', 'af']",0
"11","['much', 'vaccin', 'cost', 'pfizer', 'biontech', 'set', 'initi', 'price', 'dose', 'buy']",0
"12","['reciproc', 'entri', 'rule', 'uk', 'citizen', 'octob']",0
"13","['usa', 'octob', 'death', 'usa', 'number', 'death']",0
"14","['today', 'target', 'anoth', 'day', 'cr', 'vaccin', 'shot', 'cr', 'total', 'cumul', 'shot', 'offer', 'gre']",0
"15","['almost', 'saturday', 'statist', 'usual', 'shown', 'channel', 'within']",0
"16","['vaccin', 'rate', 'rhode', 'island', 'firefight', 'vari', 'commun', 'friday', 'day', 'gov', 'dan', 'mckee']",0
"17","['exclus', 'noem', 'biden', 'ration', 'medicin', 'polit', 'reason']",0
"18","['lo', 'angel', 'kabc', 'lo', 'angel', 'lift', 'restrict', 'start', 'monday', 'allow', 'restaur', 'gy']",0
"19","['india', 'daili', 'death', 'rise', 'health', 'ministri']",0
"20","['octob', 'updat', 'labconfirm', 'case', 'report', 'today', 'total', 'number', 'case']",0
"21","['american', 'airlin', 'alaska', 'jetblu', 'order', 'worker', 'get', 'vaccin']",0
"22","['u', 'reach', 'death']",0
"23","['region', 'assames', 'morn', 'news', 'hour']",0
"24","['india', 'announc', 'test', 'quarantin', 'briton']",0
"25","['biden', 'prais', 'filipino', 'u', 'contribut', 'effort']",0
"26","['india', 'daili', 'case', 'rise', 'health', 'ministri']",0
"27","['point', 'unlik', 'bc', 'ontario', 'policymak', 'recogn', 'transmiss', 'happen', 'prima']",0
"28","['vaccin', 'updat', 'singleday', 'test', 'lakh', 'vaccin', 'lakh']",0
"29","['see', 'havent', 'thought', 'varient', 'mutat', 'surviv']",0
"30","['gladi', 'decid', 'updat', 'press', 'confer', 'cat', 'might', 'sneak', 'bag', 'earli']",0
"31","['covidiot', 'delta', 'florida', 'alabama', 'giuliani', 'crenshaw', 'rees', 'biden', 'pelosi', 'alex', 'jone', 'subway']",0
"32","['administr', 'vaccin', 'immunocompromis', 'patient']",0
"33","['finland', 'start', 'vaccin', 'mink', 'ndtv']",0
"34","['antivax', 'mileswid', 'ultralarg', 'spacecraft', 'lockdown', 'edward', 'ongweso', 'jr']",0
"35","['selfportrait', 'cocklebur', 'graphit', 'color', 'pencil', 'ive', 'think', 'th']",0
"36","['posit', 'rate', 'remain', 'pakistan']",0
"37","['vaccin', 'passport', 'say', 'uk', 'pm', 'prepar', 'set', 'winter', 'plan']",0
"38","['u', 'antivaxx', 'embrac', 'ivermectin', 'dont', 'trust', 'vaccin', 'evolutioninact', 'vox']",0
"39","['california', 'requir', 'vaccin', 'schoolchildren']",0
"40","['effort', 'auckland', 'contain', 'delta', 'last', 'week', 'get', 'lockdown', 'may']",0
"41","['million', 'peopl', 'america', 'recov', 'natur', 'recov', 'immun']",0
"42","['dearborn', 'mi', 'updat', 'news', 'octob', 'dearborn', 'mi', 'updat', 'news']",0
"43","['armi', 'sgt', 'matthew', 'vela', 'respiratori', 'therapist', 'fort', 'hood', 'texa', 'input', 'data', 'treat', 'patient']",0
"44","['research', 'topic', 'psycholog', 'impact', 'health', 'worker', 'var']",0
"45","['million', 'peopl', 'america', 'recov', 'natur', 'recov', 'im']",0
"46","['updat', 'octob', 'gmt', 'case', 'case', 'death']",0
"47","['awar', 'thala', 'must', 'watch', 'subscrib']",0
"48","['california', 'requir', 'vaccin', 'schoolchildren']",0
"49","['u', 'reach', 'death', 'thehil']",0
"50","['u', 'surpass', 'death']",0
"51","['even', 'dont', 'believ', 'even', 'sinc', 'leakyimperfect', 'vaccin']",0
"52","['could', 'side', 'effect', 'vaccin']",0
"53","['harrisonburg', 'translat', 'regul', 'variou', 'languag']",0
"54","['death', 'much', 'higher', 'washington', 'republican', 'counti', 'analysi', 'show']",0
"55","['u', 'reach', 'death', 'delta', 'variant', 'hit', 'unvaccin', 'nation']",0
