"","V1","ave_sentiment"
"1","['updat', 'vaccin', 'avail', 'statesut', 'crore', 'vaccin', 'dose', 'provid', 'statesut']",0
"2","['u', 'fda', 'give', 'nod', 'booster', 'dose', 'pfzierbiontech', 'vaccin', 'plu', 'highrisk', 'adult']",0
"3","['life', 'keep', 'throw', 'stone', 'keep', 'find', 'diamond', 'ana', 'claudia', 'antun', 'quot']",0
"4","['friday', 'canada', 'cdnpoli', 'novaccinepassportsanywher', 'usa']",0
"5","['state', 'report', 'case', 'wyom', 'main', 'hawaii', 'vermont', 'di']",0
"6","['tnt', 'nation', 'statu', 'tntthenortheasttoday', 'northeast', 'meghalaya', 'assam', 'tripura', 'arunachalpradesh']",0
"7","['krnr', 'south', 'korea', 'donat', 'million', 'vaccin', 'dose', 'vietnam', 'octob', 'announc', 'south', 'kore']",0
"8","['six', 'billion', 'vaccin', 'dose', 'administ', 'worldwid', 'covidvaccin', 'pfizer']",0
"9","['school', 'mask', 'mandat', 'increas', 'germ', 'transmiss']",0
"10","[]",0
"11","['queensland', 'vaccin', 'drive', 'updat', 'dose', 'two', 'dose']",0
"12","['olympicsusopc', 'requir', 'vaccin', 'u', 'athlet', 'beij', 'game']",0
"13","['ky', 'health', 'depart', 'still', 'deal', 'ongo', 'surg', 'make', 'workload', 'chang']",0
"14","['usopc', 'requir', 'vaccin', 'winter', 'game', 'andrew', 'keh', 'nyt']",0
"15","['main', 'tell', 'news', 'ban', 'use', 'mask', 'number', 'stay', 'week']",0
"16","['oh', 'noseeee', 'mean', 'wont', 'abl', 'play', 'home', 'game', 'san', 'francisco', 'protocol']",0
"17","['state', 'district', 'columbia', 'death', 'wyom', 'hawaii', 'alaska']",0
"18","['near', 'updat', 'latest', 'info', 'sep', 'pm', 'updat', 'locat', 'bacchu', 'marsh', 'primar']",0
"19","['exactli', 'plu']",0
"20","['chronic', 'autoimmun', 'condit', 'odd', 'still', 'recommend', 'get', 'vaccin']",0
"21","['fda', 'clear', 'pfizer', 'vaccin', 'booster', 'vulner', 'group']",0
"22","['stockmarketnew', 'india', 'daili', 'death', 'rise', 'health', 'ministri']",0
"23","['feel', 'reach', 'dr', 'strangelov', 'weird']",0
"24","['muert', 'total', 'vacunada']",0
"25","['india', 'daili', 'death', 'rise', 'health', 'ministri']",0
"26","['texa', 'citi', 'first', 'state', 'reach', 'herd', 'immun']",0
"27","['delhi', 'record', 'case', 'zero', 'death', 'covidvaccin', 'delhi']",0
"28","['fda', 'author', 'pfizer', 'booster', 'shot', 'older', 'atrisk', 'american']",0
"29","['tcell', 'immun', 'millennium', 'immun', 'across', 'speci']",0
"30","['stockmarketnew', 'india', 'daili', 'case', 'rise', 'health', 'ministri']",0
"31","['india', 'daili', 'case', 'rise', 'health', 'ministri']",0
"32","['fda', 'back', 'pfizer', 'booster', 'senior', 'highrisk']",0
"33","['there', 'record', 'day', 'period', 'vaccin', 'dose', 'administ', 'australia', 'million']",0
"34","['australia', 'pledg', 'send', 'million', 'vaccin', 'dose', 'countri', 'across', 'indopacif', 'region']",0
"35","['iowa', 'hospit', 'climb', 'highest', 'point', 'far']",0
"36","['australia', 'pledg', 'send', 'million', 'vaccin', 'dose', 'countri', 'across', 'indopacif', 'region']",0
"37","['australia', 'pledg', 'send', 'million', 'vaccin', 'dose', 'countri', 'across', 'indopacif', 'region']",0
"38","['next', 'week', 'headlin', 'everyon', 'florida', 'getvaccin']",0
"39","['australia', 'pledg', 'send', 'million', 'vaccin', 'dose', 'countri', 'across', 'indopacif', 'region']",0
"40","['australia', 'pledg', 'send', 'million', 'vaccin', 'dose', 'countri', 'across', 'indopacif', 'region']",0
"41","['actual', 'mind', 'leper', 'keep', 'last', 'row', 'ina', 'bu', 'unvax', 'scutter']",0
"42","['health', 'expert', 'testifi', 'impact', 'child', 'u', 'senat', 'republican', 'senat', 'feder', 'spend', 'de']",0
"43","['biden', 'pledg', 'donat', 'million', 'vaccin', 'dose', 'countri', 'biden', 'presid']",0
"44","[]",0
"45","['australia', 'pledg', 'send', 'million', 'vaccin', 'dose', 'countri', 'across', 'indopacif', 'region']",0
"46","['region', 'assames', 'morn', 'news', 'hour']",0
"47","['australia', 'pledg', 'send', 'million', 'vaccin', 'dose', 'countri', 'across', 'indopacif', 'region']",0
"48","['tokyo', 'olymp', 'start', 'date', 'schedul', 'watch', 'protocol', 'indigo']",0
