"","V1","ave_sentiment"
"1","['write', 'wall', 'cant', 'read', 'teen', 'arent', 'get', 'vaccin', 'even', 'clinic']",0
"2","['death', 'u', 'age', 'group', 'year', 'age', 'older', 'scho']",0
"3","['antibodi', 'test']",0
"4","['washington', 'region', 'deadlin', 'employe', 'receiv', 'vaccin', 'near']",0
"5","['write', 'wall', 'cant', 'read', 'teen', 'arent', 'get', 'vaccin', 'even', 'clinic']",0
"6","['reshap', 'architectur']",0
"7","['cost', 'vaccin', 'cost', 'icu', 'stay', 'getvaccin']",0
"8","['leak', 'grant', 'propos', 'detail', 'highrisk', 'research']",0
"9","['total', 'u', 'death', 'per', 'popul', 'state', 'visual', 'give', 'insight']",0
"10","['oh', 'yeah', 'except']",0
"11","[]",0
"12","['win', 'lib', 'woman', 'rap', 'vaccin', 'serv', 'confirm', 'everyth', 'peopl', 'hate', 'liber']",0
"13","['first', 'respons', 'deathshospit', 'mani', 'actual']",0
"14","['write', 'wall', 'cant', 'read', 'teen', 'arent', 'get', 'vaccin', 'even', 'clinic']",0
"15","['stuart', 'lowman', 'inbox', 'vari', 'view', 'vaccin']",0
"16","['write', 'wall', 'cant', 'read', 'teen', 'arent', 'get', 'vaccin', 'even', 'clinic']",0
"17","['today', 'today']",0
"18","['map', 'transmiss', 'level', 'wisconsin', 'counti']",0
"19","['norway', 'second', 'countri', 'nordic', 'region', 'lift', 'restrictionsmor', 'norway', 'popul']",0
"20","['bos', 'gt']",0
"21","['write', 'wall', 'cant', 'read', 'teen', 'arent', 'get', 'vaccin', 'even', 'clinic']",0
"22","['write', 'wall', 'cant', 'read', 'teen', 'arent', 'get', 'vaccin', 'even', 'clinic']",0
"23","['here', 'everyth', 'know', 'way', 'lockdown', 'nsw', 'aca']",0
"24","['promin', 'antivax', 'doctor', 'fals', 'claim', 'vaccin', 'could', 'make', 'peopl', 'magnet', 'medic']",0
"25","['u', 'court', 'uphold', 'hospit', 'employe', 'vaccin', 'rule', 'test', 'case']",0
"26","['pfizer', 'ceo', 'albert', 'bourla', 'also', 'predict', 'yearli', 'vaccin', 'shot', 'may', 'need']",0
"27","['reproduct', 'number', 'metro', 'manila', 'drop', 'say', 'presidenti', 'spokesman', 'harri', 'roqu']",0
"28","['total', 'death', 'state', 'per', 'popul', 'visual', 'give', 'insight']",0
"29","['climateenvironmcovidair', 'pollutantpmpmnosoolinkcaserfat', 'longavg', 'pm', 'asso']",0
"30","['bbnaija', 'devic', 'check', 'spread', 'unveil']",0
"31","['secret', 'group', 'democrat', 'republican', 'work', 'china', 'unleash']",0
"32","['see', 'page']",0
"33","['daili', 'co', 'emiss', 'reduct', 'indic', 'control', 'activ', 'contain', 'day', 'rate', 'case']",0
"34","['vaccin']",0
"35","['latest', 'twitter', 'time', 'tokyo']",0
"36","['cdc', 'guidanc', 'exacerb', 'confus', 'booster']",0
"37","['ohio', 'see', 'uptick', 'case', 'child']",0
"38","['day', 'sinc', 'last', 'log', 'nation', 'case', 'death', 'last', 'day', 'u']",0
"39","['alreadi', 'taken', 'vaccin']",0
"40","['leak', 'grant', 'propos', 'detail', 'highrisk', 'research']",0
"41","['arriv', 'point', 'highlight', 'make', 'go', 'along', 'di']",0
"42","['unmask', 'prepar', 'whatampaposs', 'come']",0
"43","['roqu', 'report', 'million', 'vaccin', 'dose', 'alreadi', 'administ', 'philippin', 'date']",0
"44","['fewer', 'infect', 'record', 'south', 'africa', 'last', 'hour', 'sever', 'pro']",0
"45","['india', 'say', 'resum', 'vaccin', 'export', 'next', 'month', 'export', 'india']",0
"46","['vaccin', 'updat', 'est', 'u', 'popul']",0
"47","['timor', 'may', 'philippin', 'jul', 'myanmar', 'oct', 'lao', 'aug', 'asean', 'vaccin']",0
"48","['latest', 'case', 'india', 'le', 'yesterday']",0
"49","['odisha', 'per', 'cent', 'child', 'state', 'antibodi', 'download']",0
"50","['tnt', 'state', 'statu', 'tntthenortheasttoday', 'northeast', 'meghalaya', 'assam', 'tripura', 'arunachalpradesh']",0
"51","['import', 'dri', 'fruit', 'vietnam', 'tthqsaigon', 'saigonlog', 'vietnam', 'driedfruit', 'import', 'tet', 'newyear']",0
"52","['studi', 'show', 'case', 'area', 'without', 'school', 'mask', 'polici']",0
"53","['latest', 'arizona']",0
"54","['singapor', 'report', 'case', 'highest', 'sinc', 'april', 'last', 'year', 'singapor']",0
"55","['guess', 'caus', 'higher', 'rate', 'myocard', 'vaccin']",0
"56","['pfizer', 'stand', 'make', 'billion', 'vaccin', 'booster', 'u', 'approv', 'third', 'dose', 'greed']",0
"57","['vax', 'max', 'hotter', 'getvaccin']",0
"58","['sheriff', 'told', 'wisconsin', 'teenag', 'take', 'instagram', 'post', 'judg', 'rule', 'fi']",0
"59","['use', 'sanitis', 'bodi', 'spray']",0
"60","['vaccin', 'booster', 'could', 'mean', 'billion', 'drugmak']",0
"61","['end']",0
"62","['tnt', 'nation', 'statu', 'tntthenortheasttoday', 'northeast', 'meghalaya', 'assam', 'tripura', 'arunachalpradesh']",0
"63","['even', 'mild', 'affect', 'brain', 'dont', 'know', 'long', 'last']",0
"64","['india', 'cumul', 'vaccin', 'coverag', 'cross', 'cr']",0
"65","['two', 'million', 'australian', 'vaccin', 'last', 'week', 'book', 'vaccin']",0
"66","['pas', 'sanitair']",0
"67","['billion', 'that', 'price', 'tag', 'treat', 'unvaccin', 'patient', 'past', 'month']",0
"68","['montreal', 'palai', 'de', 'congr', 'vaccin', 'site', 'close', 'two', 'day', 'reopen', 'wednesday']",0
"69","['read', 'that', 'tweet', 'pleasegetvaccin']",0
"70","['least', 'popul', 'district', 'odisha', 'develop', 'antibodi', 'said', 'sanghamitra']",0
"71","['multilingu', 'news', 'servic', 'mandarin', 'septemb', 'news', 'medium', 'currentaffair']",0
"72","['countrywid', 'posit', 'rate', 'drop']",0
"73","['emco', 'locat', 'link', 'kkm', 'kementeriankesihatanmalaysia']",0
"74","['live', 'news', 'central', 'western', 'nsw']",0
"75","['polic', 'offic', 'selfisol', 'arrest', 'woman', 'test', 'posit']",0
"76","['tracker']",0
"77","['markofthebest', 'vaccin', 'vaccinemand', 'vaccinepassport', 'covidiot', 'climateact']",0
"78","['region', 'assames', 'morn', 'news', 'hour']",0
"79","['idaho', 'morgu', 'run', 'space', 'bodi', 'death', 'mount']",0
"80","['test', 'everyday', 'told', 'nurs', 'medic', 'center', 'south']",0
"81","['benguet', 'gov', 'dicla', 'say', 'implement', 'strict', 'border', 'control', 'manag', 'situat', 'provinc', 'ni']",0
"82","['even', 'mild', 'affect', 'brain', 'dont', 'know', 'long', 'last']",0
"83","['plea', 'review', 'strategi', 'victoria', 'australia', 'tell']",0
"84","['updat', 'total', 'case', 'current', 'case', 'death']",0
"85","['chief', 'minist', 'sindh', 'statement', 'regard', 'statement', 'statu', 'sindh', 'chief']",0
"86","['medic', 'make', 'sure', 'rememb', 'take', 'stayathomeandstaysaf']",0
"87","['judg', 'rule', 'pilsen', 'mom', 'cant', 'see', 'son', 'she', 'vaccin', 'chicago', 'suntim']",0
"88","['ebv', 'reactiv', 'observ', 'patient', 'nk', 'cd', 'cell', 'reduct']",0
"89","['vax', 'among', 'indor', 'case', 'august', 'septemb']",0
"90","['markofthebest', 'vaccin', 'vaccinemand', 'vaccinepassport', 'covidiot', 'climateact']",0
"91","['markofthebest', 'vaccin', 'vaccinemand', 'vaccinepassport', 'covidiot', 'climateact']",0
"92","[]",0
"93","['reproduct', 'number', 'metro', 'manila', 'drop', 'say', 'presidenti', 'spokesman', 'harri', 'roqu']",0
"94","['notic', 'nsw', 'death', 'typic', 'underplay', 'submerg']",0
"95","['let', 'child', 'play', 'child']",0
"96","['china', 'end', 'lockdown', 'coronavirushit', 'hubei', 'provinc']",0
"97","['doctor', 'healthcar', 'system', 'tackl', 'worldwid']",0
"98","['light', 'case']",0
"99","['itali', 'record', 'death', 'day']",0
"100","['travel', 'restrict', 'border', 'shutdown', 'countri']",0
"101","['philli', 'begin', 'administ', 'pfizer', 'vaccin', 'booster', 'shot']",0
"102","['firm', 'stand', 'make', 'billion', 'booster', 'pictur']",0
"103","['exclus', 'amazon', 'confirm', 'first', 'known', 'case', 'american', 'warehous']",0
"104","['star', 'debora', 'mackenzi']",0
"105","['watch', 'retail', 'shut', 'store']",0
"106","['stand', 'race', 'vaccin']",0
"107","['myth', 'bust', 'better', 'awar']",0
"108","['promis', 'treatment', 'fail']",0
"109","['disgust', 'vaccin', 'isnt', 'prevent', 'instead', 'experi', 'poison']",0
"110","['itali', 'lombardia', 'report', 'first', 'death', 'amid', 'jump', 'case']",0
"111","['cumul', 'case', 'oceania', 'case', 'australia', 'fiji', 'french', 'polynesia']",0
"112","['markofthebest', 'vaccin', 'vaccinemand', 'vaccinepassport', 'covidiot', 'climateact']",0
"113","['multilingu', 'news', 'servic', 'tagalog', 'septemb', 'news', 'medium', 'currentaffair']",0
"114","['must', 'therefor', 'conclud', 'fact', 'consent', 'vaccin', 'may', 'sometim']",0
