"","V1","ave_sentiment"
"1","['peru']",0
"2","['peru', 'vacunacion']",0
"3","['peru']",0
"4","['peru']",0
"5","['peru']",0
"6","['find', 'vaccin', 'usa', 'vaccin', 'incent', 'find', 'vaccin', 'near']",0
"7","['two', 'case', 'waikato']",0
"8","['talk', 'knew', 'month', 'websit', 'wa']",0
"9","['death', 'eclips', 'u', 'delta', 'variant', 'rage', 'wkrc', 'tv', 'cincinnati']",0
"10","['hahaha', 'ad', 'job', 'find', 'unvaccin', 'peopl', 'hi', 'im', 'would', 'lik']",0
"11","['australia', 'delta', 'spread', 'new', 'state']",0
"12","['australia', 'delta', 'spread', 'new', 'state']",0
"13","['patient', 'beg', 'vaccin', 'put', 'life', 'support', 'melbourn', 'nurs', 'say']",0
"14","['give', 'month', 'everi', 'american', 'moneyforthepeopl', 'sign', 'petit']",0
"15","['peru']",0
"16","['peru']",0
"17","['live', 'updat', 'octob', 'everyth', 'need', 'know']",0
"18","['saturday', 'cowindashboard', 'figur', 'case', 'vaccin', 'st', 'dose']",0
"19","['death', 'eclips', 'u', 'delta', 'variant', 'rage', 'wkrc', 'tv', 'cincinnati']",0
"20","['death', 'eclips', 'u', 'delta', 'variant', 'rage']",0
"21","['quebec', 'need', 'know', 'weekend']",0
"22","['say', 'hi', 'mike']",0
"23","['turn', 'backyard', 'lumber', 'yard', 'feazel', 'muddyum', 'sep', 'medium']",0
"24","['patient', 'beg', 'vaccin', 'put', 'life', 'support', 'melbourn', 'nurs', 'say']",0
"25","['million', 'dose', 'pfizer', 'vaccin', 'arriv', 'ninoy', 'aquino', 'intern', 'airport', 'sunday']",0
"26","['imo', 'scientif', 'ethic', 'valid', 'reason', 'vax', 'mandat']",0
"27","['rocket', 'surgeri']",0
"28","['mean', 'chi']",0
"29","['india', 'cross', 'anoth', 'mileston', 'million', 'vaccin', 'administ', 'indiafightscorona']",0
"30","['im', 'sure', 'go', 'go', 'year', 'death', 'cancel', 'noth', 'youtub']",0
"31","['give', 'month', 'everi', 'american', 'moneyforthepeopl', 'sign', 'petit']",0
"32","['feder', 'law', 'prohibit', 'employ', 'other', 'requir', 'vaccin', 'vaccin']",0
"33","['receiv', 'vaccin', 'adeboy']",0
"34","['patient', 'beg', 'vaccin', 'put', 'life', 'support', 'melbo']",0
"35","['death', 'eclips', 'u', 'delta', 'variant', 'rage', 'wkrc', 'tv', 'cincinnati', 'death', 'eclips']",0
"36","['patient', 'beg', 'vaccin', 'put', 'life', 'support', 'melbourn', 'nurs', 'say', 'sciencematt']",0
"37","['unvaccin', 'hospit', 'cost', 'billion', 'dollar', 'petersonkff', 'health', 'system', 'tracker']",0
"38","['pet', 'barri', 'zuri', 'buster', 'stuart']",0
"39","['head', 'doubl', 'vaccin', 'yet', 'covidnsw', 'covidv', 'australia']",0
"40","['modal', 'state', 'kerala', 'report']",0
"41","['race', 'reach', 'presid', 'cyril', 'ramaphosa', 'vaccin', 'target', 'minist', 'thrown', 'weight']",0
"42","['patient', 'beg', 'vaccin', 'put', 'life', 'support', 'melbourn', 'nurs', 'say']",0
"43","['patient', 'beg', 'vaccin', 'put', 'life', 'support', 'melbourn', 'nurs', 'say']",0
"44","['didnt', 'need', 'come', 'patient', 'beg', 'vaccin', 'put', 'life', 'support', 'melbour']",0
"45","['american', 'alaska', 'airlin', 'jetblu', 'requir', 'employe', 'vaccin', 'updat']",0
"46","['australia', 'delta', 'spread', 'new', 'state']",0
"47","['wheel', 'come', 'wagon', 'thegreatcoronavirusfraudof', 'vaccinemad', 'version']",0
"48","['sunday', 'observ', 'cartoon', 'lka', 'srilanka', 'teacherstrik', 'studentlivesmatt', 'student']",0
"49","['whistleblow', 'claim', 'china', 'spread', 'intent']",0
"50","['california', 'gov', 'gavin', 'newsom', 'friday', 'announc', 'vaccin', 'mandat', 'student', 'first', 'requiremen']",0
"51","['libertarian', 'parti', 'reaction', 'biden', 'six', 'point', 'mitig', 'plan']",0
"52","['facebook', 'twit', 'compli', 'side', 'countri', 'releas']",0
"53","['mp', 'speak', 'whole', 'societi', 'effort', 'win', 'battl']",0
"54","['death', 'eclips', 'u', 'delta', 'variant', 'rage', 'pb', 'newshour']",0
"55","['patient', 'beg', 'vaccin', 'put', 'life', 'support', 'melbourn', 'nurs']",0
"56","['death', 'eclips', 'u', 'delta', 'variant', 'rage', 'pb', 'newshour']",0
"57","['recent', 'indianapoli', 'combin', 'latest', 'surg', 'case', 'acutecar', 'bed', 'across']",0
"58","['chine', 'citizen', 'journalist', 'document', 'resurfac', 'day', 'australian', 'chinaviru']",0
"59","['death', 'eclips', 'u', 'delta', 'variant', 'rage', 'pb', 'newshour', 'death', 'eclips']",0
"60","['death', 'eclips', 'u', 'delta', 'variant', 'rage', 'pb', 'newshour']",0
"61","['death', 'eclips', 'u', 'delta', 'variant', 'rage', 'pb', 'newshour']",0
"62","['california', 'becom', 'first', 'state', 'requir', 'vaccin', 'student']",0
"63","['turn', 'american', 'get', 'vaccin', 'keep', 'job']",0
"64","['venezuela', 'jooooos']",0
"65","['person', 'ive', 'cite', 'epidemiologist', 'blew', 'whistl', 'organizatio']",0
"66","['immedi', 'saw']",0
"67","['give', 'month', 'everi', 'american', 'moneyforthepeopl', 'sign', 'petit']",0
"68","['lucknow', 'want', 'take', 'second', 'dose', 'cowin', 'websit', 'center', 'shown']",0
"69","['myocard', 'pericard', 'vaccin', 'part']",0
"70","['claim', 'live', 'odisha', 'bhubaneswar']",0
"71","['may', 'think', 'telehealth', 'tool', 'use', 'live', 'ruralremot', 'area', 'howev', 'sho']",0
"72","['latest', 'news', 'corner', 'afghanistan']",0
"73","['updat', 'total', 'case', 'current', 'case', 'death']",0
"74","['u', 'surpass', 'death']",0
"75","['latest', 'case']",0
"76","['patient', 'beg', 'vaccin', 'put', 'life', 'support', 'melbourn', 'nurs', 'covidv']",0
"77","['death', 'eclips', 'u', 'delta', 'variant', 'rage', 'wkrc', 'tv', 'cincinnati']",0
"78","['peopl', 'infect', 'never', 'realiz', 'infect']",0
"79","['daughterinlaw', 'februari', 'still', 'oxygen']",0
"80","['whitehous', 'news', 'statement', 'presid', 'joe', 'biden', 'american', 'death']",0
"81","['johnson', 'want', 'use', 'confer', 'week', 'turn', 'page', 'month', 'refoc']",0
"82","['cant', 'tell', 'mani', 'unvaccin', 'peopl', 'contract', 'feel']",0
"83","['death', 'eclips', 'u', 'delta', 'variant', 'rage', 'wkrc', 'tv', 'cincinnati', 'death', 'eclips']",0
"84","['patient', 'beg', 'vaccin', 'put', 'life', 'support', 'melbourn', 'nurs', 'say']",0
"85","['palmerston', 'north', 'resid', 'urg', 'get', 'test', 'vaccin']",0
"86","['booster', 'vaccin']",0
"87","['california', 'becom', 'first', 'state', 'mandat', 'vaccin', 'schoolchildren', 'antivaxx', 'educ']",0
"88","['weekend', 'updat', 'tonight', 'cathol', 'seek', 'religi', 'exempt', 'vaccin']",0
"89","['portug', 'highest', 'vaccin', 'rate', 'world', 'portug', 'vaccin']",0
"90","['common', 'booster', 'side', 'effect', 'pfizer', 'moderna', 'jampj', 'busi', 'insid']",0
