"","V1","ave_sentiment"
"1","['jann', 'arden', 'say', 'real', 'wont', 'ever', 'exist', 'tv', 'sitcom']",0
"2","['jann', 'arden', 'say', 'real', 'wont', 'ever', 'exist', 'tv', 'sitcom']",0
"3","['pdf', 'download', 'peopl', 'stay', 'home', 'famili', 'book', 'kid', 'book', 'natur', 'book', 'ebook', 'download']",0
"4","['made', 'day', 'scarborough', 'vaxfact', 'goe', 'nation', 'canada', 'got', 'question', 'vaccin', 'vaxfact']",0
"5","['four', 'down', 'msubobcatsfb', 'prep', 'cal', 'poli', 'avoid', 'absenc', 'mtscore']",0
"6","['texa', 'school', 'report', 'case', 'two', 'month', 'entir', 'school', 'year']",0
"7","['updat', 'vaccin', 'avail', 'statesut', 'crore', 'vaccin', 'dose', 'provid']",0
"8","['updat', 'india', 'adult', 'popul', 'administ', 'first', 'dose', 'vaccin', 'union', 'health', 'min']",0
"9","['sentiment', 'analysi', 'use', 'maori', 'instead', 'intern', 'medium', 'pickedup', 'latest']",0
"10","['jann', 'arden', 'say', 'real', 'wont', 'ever', 'exist', 'tv', 'sitcom']",0
"11","['jann', 'arden', 'say', 'real', 'wont', 'ever', 'exist', 'tv', 'sitcom']",0
"12","['thought', 'vaccin']",0
"13","['ema', 'booster', 'dose', 'vaccin', 'immunocompromis', 'peopl', 'least', 'day']",0
"14","['live', 'case', 'uae', 'across', 'world']",0
"15","['uttarpradesh', 'becom', 'first', 'state', 'administ', 'crore', 'dose', 'vaccin']",0
"16","['uttarpradesh', 'monday', 'becam', 'first', 'state', 'administ', 'crore', 'vaccin', 'india']",0
"17","['australia', 'vaccin', 'covidv', 'covidnsw']",0
"18","['vaccin', 'get', 'dose', 'answer']",0
"19","['death', 'around', 'world', 'report', 'today']",0
"20","['toomey', 'vote', 'bar', 'fund', 'vaccin', 'requir', 'privat', 'employ', 'extend', 'governm']",0
"21","['nstnation', 'three', 'public', 'vaccin', 'centr', 'ppv', 'kelantan', 'offici', 'close', 'friday']",0
"22","['hello', 'tri', 'get', 'qr', 'code', 'two', 'pfizer', 'vaccin', 'done', 'twalmart', 'ofa']",0
"23","['nation', 'statu', 'updat', 'follow', 'hornbilltv', 'la']",0
"24","['purchas', 'pcr', 'test', 'china', 'hubei', 'provinc', 'surg', 'month', 'st', 'offici', 'report']",0
"25","['vaccin', 'might']",0
"26","['vaccin', 'weapon', 'peopl', 'covidvaxexpos', 'covidiot']",0
"27","['diagnos', 'instead', 'would', 'chang', 'polici', 'desantiskil']",0
"28","['peopl', 'die', 'confirm', 'postmortem']",0
"29","['today', 'news', 'littl', 'citi', 'latest', 'variant']",0
"30","['must', 'watch', 'video', 'seriou', 'leftist', 'democrat', 'fauci', 'want', 'think']",0
"31","['latest', 'twitter', 'time', 'tokyo']",0
"32","['infopacha', 'news']",0
"33","['peopl', 'arent', 'quit', 'job', 'vaccin', 'mandat']",0
"34","['vaccin', 'profit', 'pfizer', 'johnson', 'johnson', 'moderna', 'astrazeneca']",0
"35","['kickstart', 'creator', 'cope', 'kickstart', 'crypto', 'crypto', 'news']",0
"36","['region', 'assames', 'morn', 'news', 'hour']",0
"37","['know', 'vaccin', 'child', 'long', 'haul']",0
"38","['vaccin', 'uttar', 'pradesh', 'state', 'administ', 'crore', 'vaccin', 'dose']",0
"39","['spend', 'pcr', 'test', 'china', 'soar', 'month', 'first', 'case', 'reveal', 'report']",0
"40","['india', 'adult', 'popul', 'administ', 'first', 'dose', 'vaccin', 'mandaviya']",0
"41","['mani', 'bced', 'kid', 'cavalierli', 'thrown', 'present', 'school', 'yr', 'long', 'term', 'health', 'risk', 'dismiss']",0
"42","['russia', 'hit', 'record', 'number', 'daili', 'death', 'case']",0
"43","['myanmar', 'situat', 'myanmarcovidso', 'octcoup', 'whatshappeninginmyanmar']",0
"44","['oper', 'coshar', 'move', 'high', 'gear', 'coshar', 'tourism', 'mauritiu']",0
"45","['vaccin', 'nwo', 'israel']",0
"46","['greec', 'travel', 'restrict', 'need', 'know', 'travel', 'greec', 'gtgt', 'detail']",0
"47","['someth', 'someth', 'trade', 'human', 'pose', 'neurocrin', 'bioscienc', 'nbix', 'notrealinvestingadvic']",0
"48","['turkestan', 'case', 'regist', 'turkestan', 'region', 'peopl', 'vaccin']",0
"49","['death', 'weekend', 'bc', 'meant', 'averag']",0
"50","['alberta', 'report', 'case', 'septemb', 'month', 'prior', 'data', 'show', 'cbc', 'news']",0
"51","['know', 'clearli', 'spread', 'aerosol', 'someth', 'spread', 'aerosol', 'absolutel']",0
"52","['sinc', 'begin', 'vaccin', 'rollout', 'august', 'million', 'dose']",0
"53","['spend', 'pcr', 'test', 'china', 'soar', 'month', 'first', 'case', 'reveal', 'report']",0
"54","['melaka', 'snap', 'elect', 'dont', 'want', 'repeat', 'postsabah', 'poll', 'surg', 'say', 'pm', 'newswav']",0
"55","['turn', 'backyard', 'lumber', 'yard', 'feazel', 'muddyum', 'sep', 'medium']",0
"56","['patient', 'beg', 'vaccin', 'put', 'life', 'support', 'melbourn', 'nurs', 'say', 'antivax', 'tradi', 'wh']",0
"57","['jacinda', 'ardern', 'give', 'covidzero']",0
"58","['go']",0
"59","['adult', 'popul', 'administ', 'first', 'dose', 'vaccin', 'govt']",0
"60","['find', 'vaccin', 'near', 'usa', 'pfizer', 'moderna', 'nyc', 'nyc']",0
"61","['nocovidhospit', 'nocovidcas', 'see', 'nocovidtest']",0
"62","['obvious', 'know', 'noth', 'australia', 'usa']",0
"63","['raider', 'v', 'charger', 'channel', 'abc', 'mondaynightfootbal', 'raider', 'charger']",0
"64","['percent', 'india', 'adult', 'popul', 'administ', 'first', 'dose', 'vaccin', 'health', 'minist', 'mandaviya']",0
"65","['pl', 'rt', 'know', 'clearli', 'spread', 'aerosol', 'someth', 'spread']",0
"66","['kerala', 'monday', 'record', 'case', 'sampl', 'test', 'past', 'hour', 'test', 'po']",0
"67","['final', 'step', 'elit', 'take', 'world', 'invest', 'watch']",0
"68","['get', 'medic']",0
"69","['health', 'care', 'profession', 'spread', 'misinform', 'caus', 'irrevoc', 'harm', 'public', 'trust']",0
"70","['exactli', 'larg', 'number', 'case', 'victoria', 'gladysthecovidspread']",0
"71","['littl', 'realiti', 'check', 'canadian', 'bc', 'resid', 'look', 'poke', 'hole', 'nz', 'respons']",0
"72","['manitoba', 'head', 'toward', 'sever', 'scenario', 'top', 'doctor', 'say']",0
"73","['ron', 'johnson', 'fauci', 'health', 'offici', 'god', 'cov']",0
"74","['worldteachersday', 'whilst', 'break', 'distribut', 'work', 'ambassa']",0
"75","['live', 'case', 'uae', 'across', 'world', 'uae', 'dubai', 'dxb']",0
"76","['see', 'middl']",0
"77","['technic', 'term']",0
"78","['u', 'metric', 'octob', 'alaska', 'highest', 'averag', 'case', 'per', 'caput', 'follow', 'montana', 'north']",0
"79","['purchas', 'pcr', 'test', 'china', 'hubei', 'surg', 'month', 'first', 'offici', 'report', 'mi']",0
"80","['australia', 'borong', 'dosi', 'obat', 'molnupiravir']",0
"81","['look', 'vaccin', 'rollout', 'updat', 'davao']",0
"82","['peopl', 'still', 'think', 'reduc', 'transmiss', 'novaccinepassportsanywher']",0
"83","['vaccin', 'caus', 'far', 'greater', 'sequela', 'crime', 'human']",0
"84","['updat', 'total', 'case', 'current', 'case', 'death']",0
"85","['yeah', 'august', 'wrote']",0
"86","['peopl', 'die', 'confirm', 'postmortem']",0
