"","V1","ave_sentiment"
"1","['nightclub', 'open', 'sinc', 'last', 'week', 'sep', 'guest', 'longer', 'need', 'show', 'coronapass', 'dan']",0
"2","['prison', 'second', 'melbourn', 'antilockdown', 'protest', 'test', 'posit']",0
"3","['idaho', 'morgu', 'run', 'space', 'bodi', 'death', 'mount', 'washington', 'post']",0
"4","['come', 'citi', 'near']",0
"5","['dh', 'sec', 'mayorka', 'test', 'haitian', 'migrant', 'befo']",0
"6","['iowa', 'popul', 'area', 'victoria', 'australia', 'yet', 'number', 'case']",0
"7","['australia', 'victoria', 'state', 'record', 'secondhighest', 'daili', 'rise', 'case']",0
"8","['open', 'daili', 'sfvalley', 'featur', 'csun']",0
"9","['kickstart', 'creator', 'cope', 'kickstart', 'crypto', 'crypto', 'news']",0
"10","['wan', 'na', 'know', 'say']",0
"11","['vaccin', 'booster', 'could', 'mean', 'billion', 'profit', 'drugmak']",0
"12","['victoria', 'restrict', 'melbourn', 'lockdown', 'curfew', 'region', 'vic', 'rule', 'explain']",0
"13","['fauci', 'institut', 'creat', 'strain', 'gave', 'ccp', 'bioweapon', 'deploy', 'team']",0
"14","['research', 'paper', 'suggest', 'may', 'silent', 'spread', 'u', 'earli', 'septemb']",0
"15","['medium', 'statement', 'updat', 'septemb']",0
"16","['unmask', 'prepar', 'whatampaposs', 'come']",0
"17","['two', 'dozen', 'new', 'case', 'record', 'act', 'amid', 'canberra', 'hospit', 'news']",0
"18","['idaho', 'morgu', 'run', 'space', 'bodi', 'death', 'mount', 'washington', 'post']",0
"19","['news', 'live', 'updat', 'macron', 'say', 'franc', 'doubl', 'shot', 'send']",0
"20","['across', 'america', 'school', 'cram', 'test']",0
"21","['covidnsw', 'made', 'mem']",0
"22","['studi', 'suggest', 'hospit', 'overcount', 'number', 'child', 'hospit', 'heatmap', 'col', 'gt']",0
"23","['uk', 'relax', 'restrict', 'travel', 'nigeria', 'octob']",0
"24","['vaccin', 'centr', 'oper', 'today', 'srilanka', 'lockdown']",0
"25","['nurs', 'remind', 'job', 'wit', 'former', 'patient', 'return', 'famili']",0
"26","['latest', 'updat', 'san', 'diego', 'gear', 'pfizer', 'booster', 'shot', 'sept']",0
"27","['mean', 'chi']",0
"28","['face', 'mask', 'face', 'mask']",0
"29","['look', 'local', 'news', 'talk', 'th', 'wave', 'potenti', 'avoid', 'lockdownmayb']",0
